generator_id,source_id,name,generation_source,bus_id,p_mw,q_mvar,p_status,q_status,operating_point_status
GEN:01249,OSM:node:1117082982,1PTRAN-08,wind,BUS:OSM:way:768087809:400,1.1028082721347041,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01250,OSM:node:1117082941,1PTRAN-03,wind,BUS:OSM:way:768087809:400,1.1028082721347041,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01251,OSM:node:1117083001,1PTRAN-13,wind,BUS:EREDES:1709P5023900:60,1.1028082721347041,-0.38426019509849035,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01252,OSM:node:1117082984,1PTRAN-01,wind,BUS:OSM:way:768087809:400,1.1028082721347041,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01253,OSM:node:1117082980,1PTRAN-10,wind,BUS:OSM:way:768087809:400,1.1028082721347041,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01254,OSM:node:1117082977,1PTRAN-05,wind,BUS:OSM:way:768087809:400,1.1028082721347041,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01255,OSM:node:1117082971,1PTRAN-06,wind,BUS:OSM:way:768087809:400,1.1028082721347041,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01256,OSM:node:1117082956,1PTRAN-07,wind,BUS:OSM:way:768087809:400,1.1028082721347041,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01258,OSM:node:1389587390,,wind,BUS:EREDES:1109S5430000:60,1.1028082721347041,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01259,OSM:node:1389587392,,wind,BUS:EREDES:1109S5430000:60,1.1028082721347041,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01260,OSM:node:1117082944,1PTRAN-09,wind,BUS:OSM:way:768087809:400,1.1028082721347041,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01261,OSM:node:1117082949,1PTRAN-11,wind,BUS:OSM:way:768087809:400,1.1028082721347041,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01262,OSM:node:1117082953,1PTRAN-14,wind,BUS:EREDES:1709P5023900:60,1.1028082721347041,-0.38426019509849035,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01263,OSM:node:1117083002,1PTRAN-04,wind,BUS:OSM:way:768087809:400,1.1028082721347041,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01264,OSM:way:1342562042,Central de Cogeração da SOLCER,gas,BUS:EREDES:0114S5022700:60,0.03209841535599229,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01265,OSM:way:1317452102,Central de Valorização Energética do Aterro Sanitário de Coimbra,biogas,BUS:EREDES:0603S5006100:60,0.6811293894381604,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01266,OSM:way:1342562043,Central de Cogeração da Sotelha,gas,BUS:EREDES:0114S5001700:60,0.03184959043075204,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01267,OSM:way:1317470831,Central de Valorização Energética do Aterro Sanitário da Figueira da Foz,biogas,BUS:EREDES:0605P5020300:60,0.6811293894381604,0.18537907157153266,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01268,OSM:way:1342562068,Central de Cogeração da Sanitana,gas,BUS:EREDES:0103S5006000:60,0.03184959043075204,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01269,OSM:way:658618981,Central Fotovoltaica de Alta Concentração de Évora,solar,BUS:EREDES:0705P5906800:60,0.003563103456906073,0.4174086232234695,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01270,OSM:way:629702307,Central Fotovoltaica Suncoutim,solar,BUS:OSM:way:1154057619:150,0.00354352596538457,-0.014064236539037635,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01271,OSM:relation:18090110,Capwatt Évora,solar,BUS:EREDES:0705P5906700:60,0.0035239484738631686,0.5316476877825136,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01272,OSM:way:1316950736,IKEA Loja Matosinhos,solar,BUS:EREDES:1308S5005900:60,0.0033813124642067772,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01273,OSM:way:1259390464,Central de Cogeração da Estação de Tratamento de Águas Residuais de Matosinhos,biogas,BUS:EREDES:1308S5005900:60,0.6385588025982754,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01274,OSM:way:191467254,Central Hidroelétrica do Covão do Ferro,hydro,BUS:EREDES:0912S5008200:60,1.3031804458629106,-0.1455526381048295,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01276,OSM:way:1227604668,Aproveitamento Hidroelétrico da Fábrica Têxtil de Vizela,hydro,BUS:EREDES:1314S5003200:60,1.3031804458629106,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01277,OSM:way:1227604665,Aproveitamento Hidroelétrico do Amieiro/Galego,hydro,BUS:EREDES:0312S5001200:60,1.3031804458629106,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01278,OSM:way:1317693131,Central de Valorização Energética do Aterro Sanitário do Sotavento,biogas,BUS:EREDES:0808P5904200:60,0.6385588025982754,-0.3598239764052857,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01280,OSM:way:525595348,Central Fotovoltaica Martim Longo 1,solar,BUS:OSM:way:1154057619:150,0.003082056522378767,-0.012232666666155863,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01281,OSM:way:525595338,Central Fotovoltaica Martim Longo 2,solar,BUS:OSM:way:1154057619:150,0.003082056522378767,-0.012232666666155863,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01282,OSM:way:659327697,Central Solar da Quinta do Louseiro,solar,BUS:EREDES:0705P5906800:60,0.0030764629533725943,0.3603999101615514,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01283,OSM:way:541592898,Central Fotovoltaica de Almodôvar,solar,BUS:EREDES:0202S5050400:60,0.0030764629533725943,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01284,OSM:way:1317015513,Central de Valorização Orgânica de Sermonde,biomass,BUS:EREDES:1317S5020400:60,0.5853455690484192,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01285,OSM:way:1324733344,Central Fotovoltaica da Central de Valorização Orgânica,solar,BUS:EREDES:1315S5021000:60,0.0030764629533725943,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01286,OSM:way:1227616899,Aproveitamento Hidroelétrico do Casal,hydro,BUS:OSM:way:151084399:150,1.1945820753743348,0.2008221964509353,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01287,OSM:way:1317470833,Central de Valorização Energética do Aterro Sanitário da Raposa,biogas,BUS:EREDES:1415P5907100:60,0.5640602756284766,0.53,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01288,OSM:way:1317470830,Central de Valorização Energética do Aterro Sanitário da Chamusca,biogas,BUS:EREDES:1420S5664400:60,0.5640602756284766,0.53,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01289,OSM:node:13256836472,,hydro,BUS:EREDES:1301S5020200:60,1.1402828901300468,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01290,OSM:way:1317470827,Central de Valorização Orgânica de Avis,biogas,BUS:EREDES:1201S5904100:60,0.5587389522734909,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01291,OSM:way:1316811639,Central de Valorização Energética do Aterro Sanitário do Alto Tâmega,biogas,BUS:EREDES:1706P5024300:60,0.5534176289185053,-0.09875338693668163,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01292,OSM:way:1316811625,Central de Valorização Energética do Aterro Sanitário de Santo Tirso,biogas,BUS:EREDES:1314S5004600:60,0.5534176289185053,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01293,OSM:way:1317470828,Central de Valorização Energética do Aterro Sanitário do Barlavento,biogas,BUS:OSM:way:163194137:150,0.5534176289185053,0.52,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01296,OSM:way:1379342352,UPP Monte Redondo,solar,BUS:EREDES:1009S5002600:60,0.002796784503065985,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01297,OSM:way:1316811636,Central de Valorização Energética do Aterro Sanitário de Urjais,biogas,BUS:EREDES:0407S5014900:60,0.5321323354985628,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01298,OSM:way:540861354,Aproveitamento Hidroelétrico de Vale do Gaio,hydro,BUS:EREDES:1501S5053900:60,1.0859837048857588,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01299,OSM:way:1436259692,Central Fotovoltaica de Serpa Norte,solar,BUS:EREDES:0213S5050300:60,0.002796784503065985,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01300,OSM:way:1316950732,UPAC Brasmar,solar,BUS:OSM:way:694016335:400,0.002796784503065985,0.34894133600417815,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01302,OSM:way:1379331813,UPP 3645,solar,BUS:EREDES:0511S5011400:60,0.002796784503065985,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01303,OSM:node:12195495199,Central de Valorização Energética do Aterro Sanitário de Leiria,biogas,BUS:EREDES:1010S5000000:60,0.5321323354985628,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01304,OSM:way:1317015510,Cogeração Amorim,biomass,BUS:EREDES:0109S5009900:60,0.5321323354985628,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01305,OSM:way:287204058,Aproveitamento Hidroelétrico de Ronfe,hydro,BUS:EREDES:0308S5001900:60,1.0859837048857588,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01306,OSM:way:1318229255,Central Fotovoltaica da Malhada Velha,solar,BUS:OSM:way:144635505:150,0.002796784503065985,0.5,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01307,OSM:relation:19021924,UPP 3646,solar,BUS:EREDES:0511S5011400:60,0.002796784503065985,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01308,OSM:relation:19018564,UPP Pedrógão - TECNEIRA,solar,BUS:EREDES:1013S5011300:60,0.002796784503065985,-0.36574389867786206,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01309,OSM:way:1227829991,Aproveitamento Hidroelétrico da Ponte Europa,hydro,BUS:EREDES:0407S5014900:60,1.0859837048857588,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01310,OSM:relation:18089735,UPAC Senhor Bacalhau I,solar,BUS:EREDES:0110S5004000:60,0.002796784503065985,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01311,OSM:way:1317407678,Central Fotovoltaica de Garrido Vale Serrão,solar,BUS:EREDES:0508S5008800:60,0.002796784503065985,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01312,OSM:way:1317015508,UPAC Sicor,solar,BUS:EREDES:0115P5025100:60,0.002791190934059813,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01315,OSM:way:1227604675,Aproveitamento Hidroelétrico de Campelos,hydro,BUS:EREDES:0308S5013400:60,0.977385334397183,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01316,OSM:node:13476743923,,hydro,BUS:EREDES:1607S5006400:60,0.977385334397183,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01321,OSM:way:1233919212,Central Hidroelétrica de Ribafeita,hydro,BUS:EREDES:1823S5009300:60,0.977385334397183,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01323,OSM:way:191467248,Aproveitamento Hidroelétrico da Pedra da Figueira,hydro,BUS:EREDES:0503S5006700:60,0.977385334397183,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01328,OSM:way:823561099,Central Hidroelétrica de Caniços,hydro,BUS:EREDES:0312S5001200:60,0.977385334397183,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01330,OSM:node:13256914516,,hydro,BUS:EREDES:1809S5004900:60,0.958923611414125,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01331,OSM:way:1318177679,Lar São Silvestre,solar,BUS:EREDES:0502S5010400:60,0.002416421810648977,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01332,OSM:node:12193457446,Central de Valorização Orgânica do Algarve,biogas,BUS:EREDES:0812S5062100:60,0.4576338085287639,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01335,OSM:node:1648517049,,wind,BUS:EREDES:1109S5430000:60,0.7210669471649988,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01339,OSM:node:2538134457,,wind,BUS:EREDES:0305P5021500:60,0.7210669471649988,0.42500000000000004,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01340,OSM:node:2560646385,,wind,BUS:EREDES:0305P5021500:60,0.7210669471649988,0.42500000000000004,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01342,OSM:relation:18070702,UPAC Impetus,solar,BUS:EREDES:0306S5004700:60,0.002237427602452768,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01343,OSM:way:1169859321,Central de Valorização Energética do Ecoparque de Trajouce,biogas,BUS:OSM:way:144651478:220,0.4257058683988503,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01344,OSM:way:1227840424,Central Hidroelétrica de Rei de Moinhos,hydro,BUS:EREDES:0601S5025900:60,0.8687869639086071,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01345,OSM:way:1259390476,Central de Cogeração da Estação de Tratamento de Águas Residuais do Ave,biomass,BUS:EREDES:1316S5001600:60,0.4257058683988503,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01347,OSM:node:13176627151,,hydro,BUS:EREDES:0601S5003100:60,0.8687869639086071,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01348,OSM:node:1786306833,Doninhas,wind,BUS:EREDES:0117S5023700:60,0.6786512443905871,0.11219824852299708,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01349,OSM:way:1316811638,Central de Valorização Energética do Aterro Sanitário de Guimarães,biogas,BUS:EREDES:0309P5022500:60,0.4257058683988503,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01350,OSM:way:1227616876,Aproveitamento Hidroelétrico dos Tecidos do Ferro,hydro,BUS:EREDES:0307S5004400:60,0.8687869639086071,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01351,OSM:way:1317015509,Central de Cogeração da Estação de Tratamento de Águas Residuais de Espinho,biogas,BUS:EREDES:0107S5002500:60,0.4044205749789077,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01352,OSM:node:13476716135,,hydro,BUS:EREDES:0305S5012300:60,0.824261632008291,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01353,OSM:node:7531522261,,hydro,BUS:EREDES:1212S5666200:60,0.8220896645985194,0.3785,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:01355,OSM:node:13256896610,,hydro,BUS:OSM:way:694016335:400,0.8144877786643191,0.26170600200313365,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
