facility_node_set,facility_buffer_m,endpoint_snap_threshold_m,merge_mode,circuit_id,classification,terminal_count,terminal_endpoint_cluster_ids,terminal_details_json,terminal_facility_uids,ambiguous_facility_match,mixed_voltage,mixed_status,voltage,status,voltage_values,status_values,segment_count,total_length_m,total_length_km,source_line_ids,line_ids,geometry_type,r,x,b,thermal_limit,transformer_impedance,tap_settings
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00019,inter-facility,2,"CL_0.5_01972,CL_0.5_05333","[{""endpoint_cluster_id"": ""CL_0.5_01972"", ""x"": 24235.765, ""y"": -274857.477, ""facility_uid"": ""SE_AT:0801S5063000"", ""facility_code"": ""0801S5063000"", ""facility_name"": ""ALBUFEIRA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 26.614, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_05333"", ""x"": 13962.274, ""y"": -272232.585, ""facility_uid"": ""SE_AT:0813S5062800"", ""facility_code"": ""0813S5062800"", ""facility_name"": ""ARMAÇÃO DE PERA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 19.118, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:0801S5063000,SE_AT:0813S5062800",False,False,False,60kv,em exploração,60kv,em exploração,9,11934.665001575107,11.934665,"634058784,25047868,25047878,300745036,25047878,83511,300745052,634058442,634058749","ATSEG_00024_634058784,ATSEG_01112_25047868,ATSEG_01115_25047878,ATSEG_01420_300745036,ATSEG_03382_25047878,ATSEG_03631_83511,ATSEG_05062_300745052,ATSEG_05312_634058442,ATSEG_05313_634058749",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00020,inter-facility,2,"CL_0.5_03900,CL_0.5_06622","[{""endpoint_cluster_id"": ""CL_0.5_03900"", ""x"": 45596.958, ""y"": -37050.364, ""facility_uid"": ""SE_AT:1213S5566900"", ""facility_code"": ""1213S5566900"", ""facility_name"": ""PONTE SOR"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 23.519, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06622"", ""x"": 74487.429, ""y"": -42113.098, ""facility_uid"": ""SE_AT:1201S5904100"", ""facility_code"": ""1201S5904100"", ""facility_name"": ""ALTER DO CHÃO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 12.843, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1213S5566900,SE_AT:1201S5904100",False,False,False,60kv,em exploração,60kv,em exploração,11,36602.53189841407,36.602532,"629268115,634379328,629268115,604971340,604971424,629268416,473809828,604971370,572336974,622691303,634379374","ATSEG_00025_629268115,ATSEG_00026_634379328,ATSEG_00050_629268115,ATSEG_02406_604971340,ATSEG_02407_604971424,ATSEG_02471_629268416,ATSEG_05239_473809828,ATSEG_05240_604971370,ATSEG_05287_572336974,ATSEG_05315_622691303,ATSEG_05316_634379374",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00021,ambiguous,2,"CL_0.5_01298,CL_0.5_06528","[{""endpoint_cluster_id"": ""CL_0.5_01298"", ""x"": -49084.931, ""y"": -87132.068, ""facility_uid"": ""PC_AT:1107P5097500"", ""facility_code"": ""1107P5097500"", ""facility_name"": ""MOSCAVIDE"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 18.755, ""inside_facility"": true, ""ambiguous_facility_match"": true, ""candidate_facility_count"": 2}, {""endpoint_cluster_id"": ""CL_0.5_06528"", ""x"": -48934.859, ""y"": -91646.2, ""facility_uid"": ""SE_AT:1106S5902900"", ""facility_code"": ""1106S5902900"", ""facility_name"": ""MARVILA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 35.198, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","PC_AT:1107P5097500,SE_AT:1106S5902900",True,False,False,60kv,em exploração,60kv,em exploração,14,5773.307139908241,5.773307,"622813818,622813834,629776923,1021353,1021377,1921107,1020849,208201073,208201087,212989977,1921237,70859751,208201087,560774446","ATSEG_00027_622813818,ATSEG_00028_622813834,ATSEG_00030_629776923,ATSEG_00703_1021353,ATSEG_00704_1021377,ATSEG_00706_1921107,ATSEG_00731_1020849,ATSEG_02019_208201073,ATSEG_02020_208201087,ATSEG_02021_212989977,ATSEG_03472_1921237,ATSEG_04624_70859751,ATSEG_04799_208201087,ATSEG_05148_560774446",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00022,inter-facility,2,"CL_0.5_00358,CL_0.5_05826","[{""endpoint_cluster_id"": ""CL_0.5_00358"", ""x"": -48931.632, ""y"": -91647.671, ""facility_uid"": ""SE_AT:1106S5902900"", ""facility_code"": ""1106S5902900"", ""facility_name"": ""MARVILA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 35.61, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_05826"", ""x"": -50756.592, ""y"": -92980.06, ""facility_uid"": ""PC_AT:1106P5906500"", ""facility_code"": ""1106P5906500"", ""facility_name"": ""PS ALTO S.JOÃO"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 31.25, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1106S5902900,PC_AT:1106P5906500",False,False,False,60kv,em exploração,60kv,em exploração,14,5034.3941490612415,5.034394,"629776827,779862286,828797874,828798047,190028907,190221553,190028843,190028921,190221513,828798003,828797898,189627982,190028864,190221539","ATSEG_00029_629776827,ATSEG_00194_779862286,ATSEG_00201_828797874,ATSEG_00202_828798047,ATSEG_01176_190028907,ATSEG_01177_190221553,ATSEG_01986_190028843,ATSEG_01987_190028921,ATSEG_01989_190221513,ATSEG_02621_828798003,ATSEG_04195_828797898,ATSEG_04795_189627982,ATSEG_04796_190028864,ATSEG_04797_190221539",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00023,inter-facility,2,"CL_0.5_06155,CL_0.5_06279","[{""endpoint_cluster_id"": ""CL_0.5_06155"", ""x"": -54650.296, ""y"": -92134.327, ""facility_uid"": ""PC_AT:1106P5470000"", ""facility_code"": ""1106P5470000"", ""facility_name"": ""PALHAVÃ"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 33.716, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06279"", ""x"": -54112.343, ""y"": -88985.909, ""facility_uid"": ""SE_AT:1106S5242000"", ""facility_code"": ""1106S5242000"", ""facility_name"": ""TELHEIRAS"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 10.809, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","PC_AT:1106P5470000,SE_AT:1106S5242000",False,False,False,60kv,em exploração,60kv,em exploração,17,5095.218631167076,5.095219,"634520215,637748641,637748668,732273713,1005306631,180214102,180214116,180319601,590595509,162088216,180319587,1005306645,77333576,162088226,590595536,634520198,732273670","ATSEG_00031_634520215,ATSEG_00032_637748641,ATSEG_00033_637748668,ATSEG_00038_732273713,ATSEG_00208_1005306631,ATSEG_01172_180214102,ATSEG_01173_180214116,ATSEG_01174_180319601,ATSEG_01488_590595509,ATSEG_01980_162088216,ATSEG_01983_180319587,ATSEG_02628_1005306645,ATSEG_04639_77333576,ATSEG_04792_162088226,ATSEG_05153_590595536,ATSEG_05319_634520198,ATSEG_05321_732273670",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00024,ambiguous,3,"CL_0.5_00063,CL_0.5_03174,CL_0.5_05801","[{""endpoint_cluster_id"": ""CL_0.5_00063"", ""x"": -58288.249, ""y"": -94190.162, ""facility_uid"": ""SE_AT:1106S5183100"", ""facility_code"": ""1106S5183100"", ""facility_name"": ""ZAMBUJAL"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 6.122, ""inside_facility"": true, ""ambiguous_facility_match"": true, ""candidate_facility_count"": 2}, {""endpoint_cluster_id"": ""CL_0.5_03174"", ""x"": -58280.302, ""y"": -94184.173, ""facility_uid"": ""PC_AT:1106P5183100"", ""facility_code"": ""1106P5183100"", ""facility_name"": ""ZAMBUJAL"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 5.195, ""inside_facility"": true, ""ambiguous_facility_match"": true, ""candidate_facility_count"": 2}, {""endpoint_cluster_id"": ""CL_0.5_05801"", ""x"": -62916.071, ""y"": -92395.831, ""facility_uid"": ""SE_AT:1110S5900200"", ""facility_code"": ""1110S5900200"", ""facility_name"": ""BARCARENA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 10.757, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1106S5183100,PC_AT:1106P5183100,SE_AT:1110S5900200",True,False,False,60kv,em exploração,60kv,em exploração,12,5998.925892065009,5.998926,"703520581,703520766,790473744,82731223,703520564,703520759,751862088,1211072519,1002664,737541230,1207641303,1211072519","ATSEG_00034_703520581,ATSEG_00035_703520766,ATSEG_00233_790473744,ATSEG_01832_82731223,ATSEG_02473_703520564,ATSEG_02474_703520759,ATSEG_02586_751862088,ATSEG_02827_1211072519,ATSEG_03668_1002664,ATSEG_04150_737541230,ATSEG_04342_1207641303,ATSEG_04343_1211072519",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00025,ambiguous,2,"CL_0.5_00066,CL_0.5_00071","[{""endpoint_cluster_id"": ""CL_0.5_00066"", ""x"": -58313.3, ""y"": -94199.53, ""facility_uid"": ""SE_AT:1106S5183100"", ""facility_code"": ""1106S5183100"", ""facility_name"": ""ZAMBUJAL"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 25.238, ""inside_facility"": true, ""ambiguous_facility_match"": true, ""candidate_facility_count"": 2}, {""endpoint_cluster_id"": ""CL_0.5_00071"", ""x"": -58289.784, ""y"": -94191.418, ""facility_uid"": ""SE_AT:1106S5183100"", ""facility_code"": ""1106S5183100"", ""facility_name"": ""ZAMBUJAL"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 5.097, ""inside_facility"": true, ""ambiguous_facility_match"": true, ""candidate_facility_count"": 2}]","SE_AT:1106S5183100,SE_AT:1106S5183100",True,False,False,60kv,em exploração,60kv,em exploração,3,36.11252277398049,0.036113,"703520973,703520990,758764977","ATSEG_00036_703520973,ATSEG_00037_703520990,ATSEG_00039_758764977",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00026,inter-facility,2,"CL_0.5_00474,CL_0.5_06626","[{""endpoint_cluster_id"": ""CL_0.5_00474"", ""x"": -29615.763, ""y"": -113763.268, ""facility_uid"": ""SE_AT:1512S5030700"", ""facility_code"": ""1512S5030700"", ""facility_name"": ""SÃO SEBASTIÃO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 39.622, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06626"", ""x"": -37366.124, ""y"": -109894.185, ""facility_uid"": ""SE_AT:1508S5903500"", ""facility_code"": ""1508S5903500"", ""facility_name"": ""QUINTA DO ANJO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 25.998, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1512S5030700,SE_AT:1508S5903500",False,False,False,60kv,em exploração,60kv,em exploração,7,9311.899307601723,9.311899,"638160687,841033025,57577302,57800035,84202081,57800035,624281500","ATSEG_00040_638160687,ATSEG_00268_841033025,ATSEG_01690_57577302,ATSEG_01696_57800035,ATSEG_01845_84202081,ATSEG_04656_57800035,ATSEG_05323_624281500",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00027,inter-facility,2,"CL_0.5_03121,CL_0.5_03990","[{""endpoint_cluster_id"": ""CL_0.5_03121"", ""x"": -43778.737, ""y"": -108998.926, ""facility_uid"": ""SE_AT:1504S5020200"", ""facility_code"": ""1504S5020200"", ""facility_name"": ""COINA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 47.774, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_03990"", ""x"": -37379.828, ""y"": -109900.087, ""facility_uid"": ""SE_AT:1508S5903500"", ""facility_code"": ""1508S5903500"", ""facility_name"": ""QUINTA DO ANJO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 22.618, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1504S5020200,SE_AT:1508S5903500",False,False,False,60kv,em exploração,60kv,em exploração,8,7005.485939319909,7.005486,"739194896,57753286,57753317,57799997,83491180,624281486,57753286,57753299","ATSEG_00041_739194896,ATSEG_01691_57753286,ATSEG_01794_57753317,ATSEG_01842_57799997,ATSEG_01844_83491180,ATSEG_02479_624281486,ATSEG_04597_57753286,ATSEG_04598_57753299",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00028,single-facility,2,"CL_0.5_01083,CL_0.5_03816","[{""endpoint_cluster_id"": ""CL_0.5_01083"", ""x"": -22193.212, ""y"": 20016.28, ""facility_uid"": ""SE_AT:1009S5002200"", ""facility_code"": ""1009S5002200"", ""facility_name"": ""ANDRINOS"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 48.129, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_03816"", ""x"": -22055.866, ""y"": 9120.143, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",SE_AT:1009S5002200,False,False,False,60kv,em exploração,60kv,em exploração,8,13644.587676409337,13.644588,"625599072,3805508079,611912415,604296895,611912405,3805508109,611912428,611912428","ATSEG_00042_625599072,ATSEG_00612_3805508079,ATSEG_01525_611912415,ATSEG_02338_604296895,ATSEG_02339_611912405,ATSEG_03034_3805508109,ATSEG_05189_611912428,ATSEG_05196_611912428",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00029,single-facility,2,"CL_0.5_03991,CL_0.5_05764","[{""endpoint_cluster_id"": ""CL_0.5_03991"", ""x"": -22045.074, ""y"": 9115.746, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_05764"", ""x"": -24607.88, ""y"": 14892.655, ""facility_uid"": ""SE_AT:1009S5002100"", ""facility_code"": ""1009S5002100"", ""facility_name"": ""AZÓIA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 21.236, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]",SE_AT:1009S5002100,False,False,False,60kv,em exploração,60kv,em exploração,6,6628.736957436953,6.628737,"691919621,691919706,674636175,674636175,691919635,691919728","ATSEG_00043_691919621,ATSEG_00044_691919706,ATSEG_00112_674636175,ATSEG_02480_674636175,ATSEG_02481_691919635,ATSEG_04099_691919728",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00030,inter-facility,2,"CL_0.5_03994,CL_0.5_06324","[{""endpoint_cluster_id"": ""CL_0.5_03994"", ""x"": 50276.746, ""y"": -278875.018, ""facility_uid"": ""SE_AT:0805S5060100"", ""facility_code"": ""0805S5060100"", ""facility_name"": ""BRACIAIS"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 16.838, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06324"", ""x"": 50704.789, ""y"": -282453.11, ""facility_uid"": ""SE_AT:0805S5063500"", ""facility_code"": ""0805S5063500"", ""facility_name"": ""FARO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 7.709, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:0805S5060100,SE_AT:0805S5063500",False,False,False,60kv,em exploração,60kv,em exploração,6,3949.3135642316665,3.949314,"627394187,67332783,681155492,67338239,141020785,627394458","ATSEG_00045_627394187,ATSEG_01862_67332783,ATSEG_02484_681155492,ATSEG_04680_67338239,ATSEG_04867_141020785,ATSEG_05325_627394458",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00031,isolated,2,"CL_0.5_00083,CL_0.5_06627","[{""endpoint_cluster_id"": ""CL_0.5_00083"", ""x"": 48383.787, ""y"": -276982.09, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_06627"", ""x"": 58321.055, ""y"": -276291.202, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,em exploração,60kv,em exploração,2,10414.310897768119,10.414311,"669512396,669512757","ATSEG_00046_669512396,ATSEG_05327_669512757",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00032,self-loop,2,"CL_0.5_00085,CL_0.5_03995","[{""endpoint_cluster_id"": ""CL_0.5_00085"", ""x"": -51929.163, ""y"": -75598.006, ""facility_uid"": ""PC_AT:1107P5728100"", ""facility_code"": ""1107P5728100"", ""facility_name"": ""FANHÕES"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 62.655, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_03995"", ""x"": -51914.7, ""y"": -75660.567, ""facility_uid"": ""PC_AT:1107P5728100"", ""facility_code"": ""1107P5728100"", ""facility_name"": ""FANHÕES"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 25.033, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","PC_AT:1107P5728100,PC_AT:1107P5728100",False,False,False,60kv,em exploração,60kv,em exploração,2,64.21369708499437,0.064214,"629238714,629238749","ATSEG_00047_629238714,ATSEG_02485_629238749",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00033,self-loop,2,"CL_0.5_00087,CL_0.5_03996","[{""endpoint_cluster_id"": ""CL_0.5_00087"", ""x"": -51895.57, ""y"": -75656.991, ""facility_uid"": ""PC_AT:1107P5728100"", ""facility_code"": ""1107P5728100"", ""facility_name"": ""FANHÕES"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 44.237, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_03996"", ""x"": -51909.245, ""y"": -75592.925, ""facility_uid"": ""PC_AT:1107P5728100"", ""facility_code"": ""1107P5728100"", ""facility_name"": ""FANHÕES"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 73.461, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","PC_AT:1107P5728100,PC_AT:1107P5728100",False,False,False,60kv,em exploração,60kv,em exploração,2,65.51008530602296,0.06551,"695904370,695904360","ATSEG_00048_695904370,ATSEG_02486_695904360",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
