bus_id,voltage_kv,lon,lat,facility_id,facility_name,facility_code,facility_type,source,source_status,endpoint_match_distance_m
BUS:JUNCTION:60:00187,60,-8.494524156752945,41.327009459176715,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1314S5004600:60,60,-8.48135280435004,41.358263168095,EREDES:1314S5004600,AREIAS NORTE,1314S5004600,substation,E-REDES,DIRECT_EREDES,14.48062431545864
BUS:JUNCTION:60:00189,60,-7.875438531281435,38.01305096745244,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0205S5050100:60,60,-7.87237439066746,38.0114871410258,EREDES:0205S5050100,BEJA,0205S5050100,substation,E-REDES,DIRECT_EREDES,54.168833587018455
BUS:JUNCTION:60:00191,60,-7.891834511658505,38.01807327676497,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00192,60,-8.201993519324187,41.42561099400998,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00193,60,-8.18154373207538,41.42688468210672,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00194,60,-8.180113583086806,41.43142272072175,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00195,60,-8.182482436538944,41.421637422821746,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00196,60,-8.184598661003234,41.40878796769349,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00197,60,-9.31480291263004,38.73216985471624,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00198,60,-9.312610018452233,38.73097092643487,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1110S5900200:60,60,-9.26669622815294,38.737082806951,EREDES:1110S5900200,BARCARENA,1110S5900200,substation,E-REDES,DIRECT_EREDES,11.784699979748137
BUS:EREDES:1609S5011200:60,60,-8.76559653343121,41.6285587555033,EREDES:1609S5011200,SÃO ROMÃO DE NEIVA,1609S5011200,substation,E-REDES,DIRECT_EREDES,19.57900359824999
BUS:JUNCTION:60:00201,60,-7.29716941989117,40.31468121119596,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0501S5007400:60,60,-7.34393321797397,40.3694572788678,EREDES:0501S5007400,BELMONTE,0501S5007400,substation,E-REDES,DIRECT_EREDES,8.907511098109739
BUS:JUNCTION:60:00203,60,-8.50681224375753,40.851945408674936,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00204,60,-8.481270737909945,40.88040495133533,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00205,60,-8.480178116000284,40.881297001846605,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00206,60,-8.47903066363894,40.88285283633844,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00207,60,-7.980925142198167,38.333947511113266,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0713S5900400:60,60,-7.97698525610707,38.3300482672205,EREDES:0713S5900400,VIANA DO ALENTEJO,0713S5900400,substation,E-REDES,DIRECT_EREDES,38.95269983621517
BUS:JUNCTION:60:00209,60,-7.961331583650884,40.52775336478211,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00210,60,-7.966237755928131,40.52950836216818,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0913P5021500:60,60,-7.35587254560055,40.7616248628585,EREDES:0913P5021500,TRANCOSO,0913P5021500,switching_station,E-REDES,DIRECT_EREDES,10.74011590899609
BUS:JUNCTION:60:00212,60,-7.35340007178192,40.760285321456934,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00213,60,-7.312831393639233,40.75591388036194,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00214,60,-8.542172596104358,40.699312310357655,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1601S5024900:60,60,-8.4412427199166,41.8236939827679,EREDES:1601S5024900,MOGUEIRAS,1601S5024900,substation,E-REDES,DIRECT_EREDES,28.560868501850393
BUS:EREDES:0312S5001200:60,60,-8.4356974598059,41.3635051346273,EREDES:0312S5001200,CANIÇOS,0312S5001200,substation,E-REDES,DIRECT_EREDES,119.02133029520475
BUS:JUNCTION:60:00217,60,-8.439300910248795,41.36299170952438,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00218,60,-8.440823534204338,41.3629688213245,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00219,60,-8.897838193526617,39.74444837616894,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00220,60,-8.899221501703789,39.74501384305657,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1108S5729600:60,60,-9.30652125078136,39.2457474285887,EREDES:1108S5729600,LOURINHÃ,1108S5729600,substation,E-REDES,DIRECT_EREDES,37.31285812818125
BUS:JUNCTION:60:00222,60,-9.2994664866518,39.2841519698463,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00223,60,-8.410697232771073,40.74364183711424,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00224,60,-8.380451585107753,40.73409223794048,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1002S5023000:60,60,-8.38429925349996,39.8430336619815,EREDES:1002S5023000,ALVAIÁZERE,1002S5023000,substation,E-REDES,DIRECT_EREDES,48.3736338320663
BUS:EREDES:1702P5022300:60,60,-7.85185471235094,41.6906670297431,EREDES:1702P5022300,BARROSO,1702P5022300,switching_station,E-REDES,DIRECT_EREDES,14.513528728319395
BUS:JUNCTION:60:00227,60,-7.863721769237572,41.6960319701829,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00228,60,-7.570425146534265,41.73072949434798,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00229,60,-7.647134718419373,41.74401242396632,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00230,60,-7.850942483843654,41.32958875318865,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00231,60,-7.869280181648584,41.32692976124884,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00232,60,-7.917570557391766,41.314504150848016,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1705P5024500:60,60,-7.91473097330232,41.3157498454329,EREDES:1705P5024500,CAMPANHÓ,1705P5024500,switching_station,E-REDES,DIRECT_EREDES,18.40500002846706
BUS:JUNCTION:60:00234,60,-7.806575359441903,38.94042559606512,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00235,60,-7.803891236513974,38.9394280063262,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00236,60,-8.630125821538057,37.28823779938439,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00237,60,-8.63638308886376,37.29045764297074,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00238,60,-6.770665104237445,41.785573560362195,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00239,60,-8.162996356210357,37.648871839767956,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00240,60,-8.133563031777923,37.62883182546335,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00241,60,-7.195888716847588,40.2948278030769,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00242,60,-8.454843685611834,41.371347901562906,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00243,60,-8.457280194297091,41.36976674792646,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00244,60,-8.448206465921082,41.34306765570003,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00245,60,-8.510577178886951,41.27750279506801,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00246,60,-8.519110050762594,41.2698255931626,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0312S5002700:60,60,-8.54395851094344,41.3578995386367,EREDES:0312S5002700,LOUSADO,0312S5002700,substation,E-REDES,DIRECT_EREDES,15.089958864268878
BUS:JUNCTION:60:00248,60,-8.543641788740809,41.35519480578994,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00251,60,-9.16469870861161,38.743611307832964,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1106P5906500:60,60,-9.12487979443753,38.7320258520846,EREDES:1106P5906500,PS ALTO S.JOÃO,1106P5906500,switching_station,E-REDES,DIRECT_EREDES,44.36651131267722
BUS:JUNCTION:60:00255,60,-9.136130041341747,38.72968553120904,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00256,60,-9.160296235140478,38.759504698607365,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00257,60,-9.153414426322481,38.71180925917757,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00258,60,-9.1530490784557,38.70822466467481,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00259,60,-9.137845877018208,38.73162108963337,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00260,60,-9.13748352897355,38.727627686188214,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00261,60,-9.14316000074146,38.727681799510655,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1106S5064000:60,60,-9.14635167449829,38.723760377874,EREDES:1106S5064000,SANTA MARTA,1106S5064000,substation,E-REDES,DIRECT_EREDES,39.67806643204121
BUS:JUNCTION:60:00263,60,-9.128793077794887,38.73224997665657,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00264,60,-9.133744459926893,38.73283451522519,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00265,60,-9.151117923942508,38.721777772212846,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00266,60,-9.152378220555736,38.7184742955144,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00267,60,-9.151365517328864,38.71521158817956,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00268,60,-9.197044498273863,38.70884440169292,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00269,60,-9.18069473428638,38.705987415889254,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1106S5907000:60,60,-9.14816366051656,38.7085816289309,EREDES:1106S5907000,BOAVISTA (NOVA),1106S5907000,substation,E-REDES,DIRECT_EREDES,126.54621530324135
BUS:JUNCTION:60:00272,60,-8.88992940190137,39.557510217527124,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00273,60,-8.921653901519376,39.565588407039236,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00274,60,-8.872224349402478,39.56863108338245,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00275,60,-8.88658730182237,39.562358054310366,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1016P5500000:60,60,-8.84808994678109,39.6043339835848,EREDES:1016P5500000,PORTO DE MÓS,1016P5500000,switching_station,E-REDES,DIRECT_EREDES,125.64611963855718
BUS:EREDES:0705S5042200:60,60,-7.88229623639541,38.5550850952521,EREDES:0705S5042200,CAEIRA,0705S5042200,substation,E-REDES,DIRECT_EREDES,62.60017292449357
BUS:JUNCTION:60:00278,60,-7.900440231465635,38.54927610982223,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00279,60,-7.90686682523368,38.54534211607476,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00280,60,-7.716786550563449,37.11166696048173,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00281,60,-7.714446614868351,37.11277142845195,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00282,60,-8.294282953822334,39.50682628070488,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00283,60,-8.288960328423592,39.504677872936874,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00284,60,-8.282173633985588,39.501802159011014,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00285,60,-8.326620305090874,39.52785635296833,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00286,60,-8.233094720320734,39.47123251888982,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00287,60,-9.321910400407438,38.712645344658284,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00288,60,-9.323363073654475,38.7125087892191,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00289,60,-8.46595491209528,40.9794411631241,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0109S5007900:60,60,-8.4359121848815,41.0172840975065,EREDES:0109S5007900,INHA,0109S5007900,substation,E-REDES,DIRECT_EREDES,36.87049059035312
BUS:JUNCTION:60:00291,60,-8.566379505653689,40.87615871614514,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0109S5009900:60,60,-8.53035507988992,41.0002115452873,EREDES:0109S5009900,SANGUEDO,0109S5009900,substation,E-REDES,DIRECT_EREDES,191.7070807097554
BUS:JUNCTION:60:00294,60,-8.539157002760287,40.99498678825293,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00295,60,-8.539350436653297,40.99301408916237,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00296,60,-8.544979202748626,40.98893612504091,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0603S5006400:60,60,-8.39629141547915,40.2281040032568,EREDES:0603S5006400,CORRENTE,0603S5006400,substation,E-REDES,DIRECT_EREDES,26.356079701071295
BUS:EREDES:0603S5005200:60,60,-8.43925500646498,40.2340158626633,EREDES:0603S5005200,RELVINHA,0603S5005200,substation,E-REDES,DIRECT_EREDES,11.620111570224632
BUS:JUNCTION:60:00299,60,-8.486324238210255,40.16360688554442,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00300,60,-8.496848375998335,40.16257856796256,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00301,60,-8.509143544883205,40.16143903180665,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00302,60,-8.547939378490538,40.15772307165336,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00303,60,-8.553191407711214,40.157217210005044,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1009S5002600:60,60,-8.83557671218514,39.8322997774389,EREDES:1009S5002600,ORTIGOSA,1009S5002600,substation,E-REDES,DIRECT_EREDES,17.20926836874307
BUS:JUNCTION:60:00305,60,-8.904228102326707,39.68594217990744,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1009S5002700:60,60,-8.78963271855867,39.7713198428015,EREDES:1009S5002700,PINHEIROS,1009S5002700,substation,E-REDES,DIRECT_EREDES,28.46287240924779
BUS:JUNCTION:60:00307,60,-8.786823872848833,39.77065785378616,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0113S5008000:60,60,-8.49014193723323,40.8427939616871,EREDES:0113S5008000,OLIVEIRA DE AZEMÉIS,0113S5008000,substation,E-REDES,DIRECT_EREDES,8.089199325539338
BUS:JUNCTION:60:00309,60,-8.49939750607595,40.84545891583268,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0103S5006000:60,60,-8.44888386990319,40.4400911087426,EREDES:0103S5006000,MOGOFORES,0103S5006000,substation,E-REDES,DIRECT_EREDES,27.150429112236587
BUS:JUNCTION:60:00311,60,-8.476208850722479,40.4254549862718,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00312,60,-8.34776664727162,40.51194727107796,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00313,60,-8.894871729478584,38.54949985885111,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00314,60,-8.890373280955906,38.55040819094701,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00315,60,-8.887322082198786,38.549805885196065,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00316,60,-8.900717317226398,38.59818118602812,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00317,60,-8.952037893440513,38.61991348527654,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00318,60,-8.956819101316565,38.62117233859949,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00319,60,-8.999940909108258,38.97870618166174,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1114P5340100:60,60,-9.02181941515131,38.9208634101618,EREDES:1114P5340100,SOBRALINHO,1114P5340100,switching_station,E-REDES,DIRECT_EREDES,3.7170313028546977
BUS:JUNCTION:60:00322,60,-9.009171613976601,38.96279044166779,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1409S5568300:60,60,-8.49257616698326,38.9417636367369,EREDES:1409S5568300,CORUCHE,1409S5568300,substation,E-REDES,DIRECT_EREDES,15.3481196587397
BUS:JUNCTION:60:00324,60,-8.484775016333924,38.93607758402078,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1806S5008500:60,60,-7.77570391245423,40.6065585957211,EREDES:1806S5008500,MANGUALDE,1806S5008500,substation,E-REDES,DIRECT_EREDES,27.926664841526975
BUS:JUNCTION:60:00327,60,-8.931640916668162,38.51386842508978,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00328,60,-8.934155164673632,38.50053481479918,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1512S5990700:60,60,-8.87799617101151,38.5468625504191,EREDES:1512S5990700,SE MÓVEL 07,1512S5990700,substation,E-REDES,DIRECT_EREDES,200.81197473308492
BUS:EREDES:1512S5030700:60,60,-8.8783709720027,38.5445621343099,EREDES:1512S5030700,SÃO SEBASTIÃO,1512S5030700,substation,E-REDES,DIRECT_EREDES,62.30822840410984
BUS:JUNCTION:60:00332,60,-8.856378833167305,38.522561872538496,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00333,60,-7.551961534407161,39.828401993225455,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0502S5010400:60,60,-7.46779856271541,39.9200314966156,EREDES:0502S5010400,ALCAINS,0502S5010400,substation,E-REDES,DIRECT_EREDES,18.2802754992273
BUS:JUNCTION:60:00335,60,-9.259324246366202,38.95954419702899,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1109S5905600:60,60,-9.26357491471727,38.9765202286696,EREDES:1109S5905600,GRADIL,1109S5905600,substation,E-REDES,DIRECT_EREDES,36.01562376490822
BUS:JUNCTION:60:00337,60,-8.21823567085753,38.086409734050676,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00338,60,-8.216903745548768,38.08518515550785,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00339,60,-8.21906541344315,38.08534408870854,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1609P5024200:60,60,-8.7173408285119,41.7035699816404,EREDES:1609P5024200,DEOCRISTE,1609P5024200,switching_station,E-REDES,DIRECT_EREDES,32.801423034293194
BUS:JUNCTION:60:00341,60,-8.713547336345453,41.7037714647939,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00342,60,-8.718966813832086,41.70126187219569,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00343,60,-8.211716656502235,41.42146768663634,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00344,60,-8.289728723473491,41.43036475564059,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0308S5008400:60,60,-8.29831204530944,41.4289328379732,EREDES:0308S5008400,GUIMARÃES,0308S5008400,substation,E-REDES,DIRECT_EREDES,171.5141346512637
BUS:JUNCTION:60:00348,60,-8.834748759786606,40.06326419807699,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00349,60,-8.836450514693379,40.0666563883023,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00350,60,-8.839552033707303,40.071942762452565,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00351,60,-8.812097389631205,40.1500283881361,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0903S5008700:60,60,-7.38887422603366,40.6431026741739,EREDES:0903S5008700,CELORICO,0903S5008700,substation,E-REDES,DIRECT_EREDES,143.0120833851021
BUS:JUNCTION:60:00353,60,-7.3866325745384,40.64564540082253,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00354,60,-8.465846160397527,40.552065975990914,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00355,60,-8.465745077255166,40.54675900215064,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00356,60,-8.46553925339548,40.54517589590852,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0101S5001600:60,60,-8.45500794583358,40.5339021723744,EREDES:0101S5001600,BARRÔ,0101S5001600,substation,E-REDES,DIRECT_EREDES,36.18451524262349
BUS:JUNCTION:60:00359,60,-8.189633371051642,37.66423809921588,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00360,60,-8.173687501320488,37.6536082166425,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00361,60,-8.954303541587876,38.620485182162035,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00362,60,-9.397212651237687,38.73306808803046,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00363,60,-9.321116056230665,38.73289478213157,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00364,60,-9.321693398577253,38.71625089344633,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00365,60,-9.330839063090622,38.8823790103493,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1111S5905700:60,60,-9.37319190353444,38.8626273459496,EREDES:1111S5905700,GODIGANA,1111S5905700,substation,E-REDES,DIRECT_EREDES,3.9922024168562475
