table,id,field,core,working,change
lines,LINE:001849,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001849,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001849,max_i_ka,0.6969,0.686,CHANGED
lines,LINE:001849,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001850,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001850,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001850,max_i_ka,0.6969,0.686,CHANGED
lines,LINE:001850,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001851,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001851,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001851,max_i_ka,0.6969,0.686,CHANGED
lines,LINE:001851,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001852,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001852,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001852,max_i_ka,0.46115,0.451,CHANGED
lines,LINE:001852,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001853,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001853,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001853,max_i_ka,0.46115,0.451,CHANGED
lines,LINE:001853,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001856,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001856,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001856,max_i_ka,0.68885,0.74,CHANGED
lines,LINE:001856,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001857,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001857,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001857,max_i_ka,0.68885,0.74,CHANGED
lines,LINE:001857,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001858,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001858,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001858,max_i_ka,0.68885,0.74,CHANGED
lines,LINE:001858,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001859,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001859,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001859,max_i_ka,0.68885,0.74,CHANGED
lines,LINE:001859,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001860,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001860,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001860,max_i_ka,0.68885,0.74,CHANGED
lines,LINE:001860,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001861,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001861,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001861,max_i_ka,0.24494999999999997,0.292,CHANGED
lines,LINE:001861,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001881,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001881,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001881,max_i_ka,0.8337499999999999,0.899,CHANGED
lines,LINE:001881,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001882,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001882,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001882,max_i_ka,0.88435,1.089,CHANGED
lines,LINE:001882,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001884,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001884,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001884,max_i_ka,0.6014499999999999,0.686,CHANGED
lines,LINE:001884,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001885,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001885,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001885,max_i_ka,0.6969,0.686,CHANGED
lines,LINE:001885,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001889,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001889,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001889,max_i_ka,0.6969,0.686,CHANGED
lines,LINE:001889,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001892,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001892,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001892,max_i_ka,1.3938,1.372,CHANGED
lines,LINE:001892,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001894,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001894,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001894,max_i_ka,1.3938,1.372,CHANGED
lines,LINE:001894,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001898,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001898,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001898,max_i_ka,0.6969,0.686,CHANGED
lines,LINE:001898,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001899,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001899,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001899,max_i_ka,0.46115,0.451,CHANGED
lines,LINE:001899,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001901,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001901,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001901,max_i_ka,0.6014499999999999,0.723,CHANGED
lines,LINE:001901,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001956,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001956,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001956,max_i_ka,0.5450999999999999,0.582,CHANGED
lines,LINE:001956,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001957,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001957,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001957,max_i_ka,0.46115,0.451,CHANGED
lines,LINE:001957,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001958,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001958,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001958,max_i_ka,0.6969,0.686,CHANGED
lines,LINE:001958,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001975,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001975,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001975,max_i_ka,0.88435,1.089,CHANGED
lines,LINE:001975,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001982,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001982,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001982,max_i_ka,0.6014499999999999,0.723,CHANGED
lines,LINE:001982,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:001984,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:001984,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:001984,max_i_ka,0.46115,0.451,CHANGED
lines,LINE:001984,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:002005,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:002005,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:002005,max_i_ka,0.68885,0.686,CHANGED
lines,LINE:002005,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:002006,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
